"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","3.76300161757754","7.27510538298075","8.98433266725407","4.9059428474343","1.32950528964166","6.20640613586303","11.5510255883664","9.82836772340323","14.706694021399","10.174885479985","7.01649429698921","6.74753632775393","2.64614630643787","1.20918433685453","-0.776600826697461","3.06030252363581","3.64027330912096","-6.69896096428872","3.85852751720898","2.00058059101396","1.63026042573155","1.60897131212936","2.86782890926101","-4.81723262041112","1.56358845361331","4.76945420398354","4.23765309604758","4.99496470671123","12.1511792837423","8.29233739262212","-1.04626178325167","-13.004332388965","-8.13614288403357","-2.81725619389952","2.7684216612427","-1.21600324950374","3.54986107152261","3.08593248255707","",
"Australia","AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.45707600225316","-1.11553051276123","4.19489293052658","4.89736706967621","3.92332981888714","0.0544861896088094","4.96372521076225","3.25507524010555","4.83242190374283","5.07616460121592","0.552096604098807","2.01827505786649","1.04202626433869","1.4950081932206","0.0982358193588766","1.56617915851265","2.44651470513084","-0.269545313270896","2.93445893057236","1.80287841985309","1.73094662145405","1.61266202529863","-3.44564053565455","3.44920295788533","3.82015008689778","2.4092216837507","1.02615326483632","4.0525193339482","2.13527953647608","2.00820889424489","-1.64156145010065","-0.811864100618124","3.04704011859415","2.94250361762913","2.63171021739967","2.59236912903076","2.79093674857502","3.35540342900597","3.81421218860569","2.63761370454651","0.564237640971001","2.59675439463524","1.80672386557352","2.94888869606037","1.85348089915661","1.47478936969922","3.11152637419258","1.64908112456585","-0.257393044328964","0.443578091499134","0.966807397153687","1.86253016878182","0.7158325979197","0.99979323529351","0.825852449384627","",
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349171","2.02146966677638","3.47146615932405","5.41933601415168","2.81001278561564","4.90447900377772","2.2410097584839","3.931241828878","5.90949592643446","5.17808452119888","4.6469428808421","5.59238141691321","4.31090588446199","3.76537304703344","-0.0990303360967459","4.76336983216868","5.03964785831485","-0.129830314399541","5.53644790649992","1.73137756576753","-0.398620301733672","1.93812117385141","3.13962806216269","0.0575735831216235","2.45056566766415","2.23640189854208","1.29304521231211","3.14974686596783","3.4201017277795","3.55354781074504","2.41398606822921","0.9760923409073","-0.298754083594545","2.00876162513295","2.5109128334919","2.26014955744756","2.08926997275604","3.44639457893709","3.38863574614194","3.12013978558619","0.963288543251693","1.1569562438951","0.266532716295046","2.0705157293811","1.44719650723226","2.84071680200452","3.2861686805866","1.22987586181074","-4.05074666519164","1.68393662063365","2.46203727497377","0.287464002867296","-0.458901349391994","-0.0880538840875289","-0.168210568541653","",
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.22958323670494","-23.7638313288476","-24.2593991551053","-20.7781361251075","-12.8099683581574","0.282172038538491","4.78428272472127","8.96088742329518","6.46158336447714","10.1910293766868","9.05182217181182","9.77780254698017","10.3606759619095","9.23948995119869","25.1144392134835","33.0304872845887","23.6391326377576","8.47061351324766","7.16254417089476","3.61418749995566","-1.22947918415358","0.850986009199033","4.4370662913712","0.734739796072986","-0.0971686149344322","",
"Burundi","BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.3748728257385","7.02338814461871","2.14533589569453","4.11882585549573","1.70229134936135","2.13041209517819","10.963037677697","-2.7681094253645","-3.65615802874588","19.0738668904516","1.26813380196755","-7.45255312392365","5.82650025127664","-1.84729658260541","-0.757314787659979","5.99103182866661","9.11539949901128","-3.27636483671164","-0.891538863190306","-1.64271104046469","9.17037512674864","-3.76493677179057","0.768166014216547","-2.83321499832567","8.27952644977405","-0.141782641970806","1.94779005576082","1.54086467236843","-1.81487618024032","0.574204775415026","2.3299440892291","-1.31518470441219","-8.18329361816706","-5.61949631736884","-9.46950162509737","-9.37104863783017","-2.92323509469369","3.27777148660499","-2.68063475260145","-2.95729283061192","-0.583426885977573","1.33645739766331","-4.44406652724763","1.2706384843997","-2.56667526798903","1.74460898111649","1.13681523390063","1.389841991734","-0.109584742722362","0.239048651010449","0.689883229350642","0.583540267984489","1.18232191663814","1.26569805110317","-7.01723054924864","",
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410772","4.79403451766538","3.57435354079971","5.94913935630433","2.62444466112129","2.46146245343756","3.29157574176978","3.78504436430771","6.32828364655916","5.85250319326127","3.79648876296501","4.88408793219493","6.0474888140165","4.23677760241527","-2.2488296264884","5.46413993344052","0.501978674400675","2.74598989456088","2.24912755880662","4.32900848543348","-0.27665381837042","0.622329222603057","0.319812335223205","2.46792139772268","1.62151892825202","1.78646994821851","2.21947795911257","4.39079503030311","3.09399896316644","2.8302681148149","1.4553717544256","1.11956570361625","-1.34799948998541","2.90931872189435","2.17055021038458","1.3952581570114","3.45953008823044","1.75799799710219","3.32601006653618","3.38281520498431","0.465496895690237","1.32502506642599","0.353496207474848","3.18722671655766","1.53445010801659","1.82531801350024","2.64099455642621","-0.0454606626160654","-3.06817189786159","1.76115446446872","0.394608744354969","-0.587342188287323","-0.554826771196986","1.21508092344634","1.33595435768679","",
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70324289640784","-4.86272685713153","3.07865750641292","4.87650547100074","3.45395222082543","1.68225117619723","-0.846988687834781","1.79043967411549","0.777738149463076","-0.048186150901131","-3.62378333418793","4.06767518393367","1.34618927162731","0.922645490510305","-7.18080050971501","-1.60471676559253","2.32987807321004","-1.36039626927013","3.73173115582617","3.92369000450398","6.95720491754963","-0.603358385969514","-7.04327698708259","4.85531885473958","4.43792033494393","-0.772563956942065","-4.3532107310856","0.332269716672329","-5.88459469240355","5.38016037129998","0.580598855688066","-0.788678218313521","1.9648920115431","-1.58268570350583","2.52201500045253","1.10384298655121","2.65998402615566","1.02008670513702","2.30961823460987","2.67819021441309","2.01932483532008","1.25970081723914","0.0577914575280687","1.04062038753581","-1.5149805905191","0.729583345609555","2.77416742149492","1.78537396817684","-0.642145955223754","-0.769714149511231","0.124328535451014","1.99024440704476","4.36389376337665","3.58530648253907","-0.545654236491018","",
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65612377241101","4.72210665268908","-2.59338609980847","0.857088085223538","2.24108288048839","-1.02110960035415","7.05833898666609","1.34434169876208","0.288812543849943","-1.59933155452244","-0.336991965777401","0.523655589541022","-1.33449260255388","6.32227919697128","1.0821208295083","6.4678484945025","-1.588762020001","2.49538065903334","1.47625702421233","-1.4365859230719","1.83266494646197","6.91280868372029","-2.1507495819229","-4.26104199480581","5.75570141288459","5.19507673233113","-2.80254310228015","3.05799801952648","-0.51092052132995","-3.21118089626974","6.18891440791198","-2.43048991268039","0.695652033002702","-1.41084981459659","2.85298606955438","7.98666010452025","3.39648078190945","4.34049900174284","4.34599685723802","-0.963581596022763","3.61598391457511","1.40483071592969","4.72971662271651","1.45958637091414","5.4729890763689","3.08676080088901","0.974267628901075","2.5991131455829","-0.139669026020613","5.21202708991326","3.48381183003583","3.34739899845293","2.65378715781112","1.04564791376689","1.05436250966247","",
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.07936455154359","2.48353108338182","-3.30201965038513","7.67972638911777","-1.49757664430513","-0.706242340183167","-5.08455260443155","6.00447776640432","-1.71102859474408","2.97949647649133","-7.42738772825786","-15.4517079204995","1.70038495400826","7.74106607749572","-5.98524732933151","3.22295219747389","0.041691280319526","4.15180555226964","1.89685874497769","-1.93444369947431","4.36656810038262","-0.564069926755678","1.15625852697893","2.05090257695169","0.613739698466205","1.40895043368849","1.02506738548517","-0.256749236899381","0.229858240756073","3.04848692361372","1.07567430501545","3.08869186749024","2.44560125862077","1.67512109469796","2.88969830961436","2.31184624065823","2.30243512318333","3.01339565180226","2.57531867761726","3.26053441009624","3.11728106565774","1.96391445209419","2.94727010152317","3.56308920201469","4.98095595823797","5.26572841415411","5.77806851583536","4.82689418515842","3.88654600031992","4.38046231457598","5.22292202222954","5.25094010062226","4.73190915795476","4.78090004537268","5.2831474252867","",
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114422929729","2.03229416461932","3.17252088070306","3.1548073666586","2.68495339474475","4.23524126936128","5.89861249444547","10.8200908463929","-2.15169070485979","-7.4632076545484","-7.53406889133126","-6.27126380423573","-0.691213532221596","2.1643587744671","3.3193489686016","2.12533501055799","-0.4960628168228","4.19296765213765","-5.0793178771731","5.53087764854394","6.34401250607097","8.34461558060487","5.91316086441778","7.36288769933647","8.04670498537887","7.56701711561824","8.46998628696316","6.3911744156397","-3.60064036250647","0.715365090908819","2.57062630902692","0.612024681754278","1.42814710938863","1.90643192819768","4.28070769325342","",
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91624459920638","-10.3885735239323","3.55977627733996","2.22502280962811","-7.5290609498078","-2.09930811486463","6.58613557984677","3.26470332338415","-2.95089257092171","1.31755970332399","8.23784472397828","4.0175848162669","10.1427130637579","-2.69474843031834","1.24218825874824","1.21484465474511","-0.00737430233893122","1.36173623517199","0.581415559049731","1.2021921759651","-1.64434209551962","-0.738598709548484","0.980262947212893","0.838197448469529","-0.499728001627403","-1.88248959278513","-0.754360658718895","-2.24941999059079","-4.40006241220509","-1.00465805385839","-1.506712697851","1.58420683897442","4.17864247822321","3.3925091874041","1.71970800611805","",
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.30045273159713","5.00157396492031","5.10075453946308","5.24002074374688","5.41718236950778","4.3659270320239","5.11456445638312","4.30577052229279","5.25206790323863","-8.4942661231233","-1.01020311906576","-5.65535697986478","5.40719663407975","-18.376895792941","-16.5103835784513","2.99156635559572","6.82196258594625","11.6903724893608","23.3678041419175","4.15871497446336","-11.2255784206833","4.33943648734969","1.33819126592005","11.7732249191512","2.74406731219867","-0.0964856172458326","1.18243517626273","0.580274571355076","4.91403943696088","-3.31719570910037","-5.93546307062924","-5.6382511192616","-1.55360174087888","1.3775705917719","2.79603016649421","2.88636164375305","0.93267217683497","3.60235356367637","5.86017557314527","2.63922899339431","0.849285436664914","0.700831196978257","-3.32445867196151","-1.23837155622304","1.28997215533924","0.514768573074136","-0.46764699708983","-4.09707888855789","-5.84796513364691","-0.163711549513536","-1.00064180342054","1.51511593859432","-1.43304135633629","-1.87822032078932","-2.92193302360201","",
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.318114606722","92.3607532458313","35.5023895684695","15.7058026081816","9.35409124861802","5.26387644141313","4.21127020531431","5.06221206088775","3.75572771970462","5.8626395306582","8.54530309962954","5.23772505630443","5.67606363145296","5.49988592726804","-2.81883252110869","0.832255910654254","0.985871525843947","-0.832501389758107","2.52503903143706","1.24018869871276","3.22784045064581","",
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24845987835901","-9.79467501957747","-7.80755933196606","-11.5963919037841","-10.1099470276634","3.14401574803162","11.8734802807156","8.91675439467672","3.83582377439195","6.29963299167007","5.26389214306711","5.71608224714204","7.79491802944344","12.2126181426676","10.1497656384602","10.6755920192601","9.09945341236711","10.5813055542111","0.423655891401481","7.924485559294","5.73769311362963","1.82465803599969","1.05756312998138","1.63167544300946","-4.04068428324327","",
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.97592611483898","1.99754647983931","2.04662430174605","2.04150549244635","1.91376689706158","1.68264243335143","1.78990531445227","4.25706259462628","2.28702804475446","2.3037143090898","1.78265074623877","8.17600412655189","3.60328114538136","11.8199071086114","2.07307018738865","-1.42760490540668","5.06151670493165","6.38243168552223","5.73962913473665","12.8951608825031","-1.05344721238357","-2.87122094994122","-4.82131569200789","-0.917495043483925","-1.73627335630266","1.70412486087011","8.1815665240656","6.37035743700581","10.3509451817878","8.22078597924025","8.43021296760078","10.1942574428832","4.50506359789364","-1.85984067676826","-1.92559357181928","-1.75739069734942","-0.161941142554113","-0.169674145388001","4.805052889953","9.25057044787374","1.85393741542919","2.226818841159","6.51144003440795","2.01492208195093","-0.026292123562456","1.894896658413","-1.4883246131473","0.611410797262522","-1.69279753046629","0.853345124138329","-0.250956136328867","1.42532388139536","-0.889952385306884","1.86010579412081","-1.08823560585853","",
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472527211","2.00396995708513","-1.26075471698262","8.38337423312609","2.25077844311836","12.3454545454513","11.096673596671","0.178748758690659","1.52093674430343","4.37934158864751","4.19528388278228","2.56407397910962","2.23820502354857","1.63282738682197","4.55127153404172","8.52900407443255","5.500816287334","1.07422933757464","1.76823912484106","6.22614189811723","1.67423554344425","-5.9669596391587","1.13164813797833","-0.396562988903042","-2.82158592250946","5.76696525042833","2.91245311068415","3.16809011974793","-0.39943287364855","-0.798461539604872","-3.03588264874905","0.66685302987635","2.45776624281828","-0.0956977270458736","3.65476267580642","1.94694809189579","3.96372382101788","3.13962719262271","2.80572343278148","8.34832337923115","6.07136960389332","-2.11673145936213","2.73627080480654","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","","","",
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.145005162582379","3.55456662266769","4.37297035132669","2.76061522041924","3.55602755305971","4.39243884021181","4.77779373694085","-13.93496415446","1.00498083130107","-2.53073848497407","2.89789608091449","5.72696177367149","3.52632307010134","0.762773377613655","5.01696424935776","2.35518677055602","2.6878609770379","-0.172169199221401","-2.04180207864188","-3.49710085008108","-1.86673158450516","-5.97329493250311","-6.05106751886862","-2.25941964171744","-3.67165291553785","-4.5160379718676","0.453068566562706","0.910705051091853","1.77919504466817","2.60297182448845","3.21501661965607","-0.337172657279766","2.23195197535426","2.62100415394634","2.63288612354822","2.32306461316507","2.90849201899159","2.99587306640312","-1.49327153091686","0.58042827744238","-0.193557416227691","0.6265562398859","0.880145736432937","2.34579581083626","2.61728248874927","3.01406963799845","2.81291979741015","4.39735448413214","1.67283970838493","2.45461270566774","3.53153446143921","3.47425538248733","5.14349769328857","3.84187781048047","3.25695414977967","",
"Brazil","BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.00882317189009","2.07264701938053","-2.12595812445974","0.46861811430972","0.140285619103892","1.30270508714081","2.13020600600726","8.54508681678499","6.95362695225026","6.05393338428534","8.55829892088576","9.33917244409525","11.2468466440303","6.44038057405183","2.700883585583","7.17624322618906","2.12356106256134","0.790544876369182","4.25301251442099","6.55883200539087","-6.6153820094797","-1.73476177771128","-5.5917412664306","2.96162944731032","5.66928610128517","5.80153053600951","1.58284850025777","-1.96984100091669","1.42677670496447","-4.77193659755957","-0.163395377597055","-2.04412809840946","3.051400165931","3.72536349923558","2.81633656963515","0.632035511102998","1.79959523258526","-1.20490864611182","-1.06076559843868","2.55290294681119","-0.106354453633813","1.55844174062565","-0.281006140654952","4.34549810956111","1.90833780780399","2.75218218522841","4.92200343636604","4.02317634862197","-1.10663457813375","6.49258861839377","2.98746744488074","0.97244505840159","2.06800889410499","-0.382928879445117","-4.58856872784099","",
"Barbados","BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-2.24226762600384","-5.18324449931146","0.231883549302353","3.32394864696485","0.810055047341535","4.76882208458318","2.25309670386544","3.13368342443138","3.22864927731045","-3.64167292799256","-4.23360586881897","-6.02479966929694","0.452495006197069","1.64302040758588","1.65862037369986","3.58393660487563","4.34621152197035","3.35135725241548","-0.0363806941405045","4.09770589931495","-2.67320051150165","0.496708459792572","1.87779306075333","1.09856089612812","3.61515267232248","5.27402413189601","1.3537692409764","-0.0242932826061946","-4.42892721251891","-0.138718850535469","0.384197208508994","-0.0499627292059444","-0.398610602182742","-0.111608403267482","0.586021799853938","",
"Brunei Darussalam","BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-3.64130514882336","15.4980907708527","6.74167191612011","2.90932033157232","18.3439435193689","-10.0176948191944","-22.2741556297286","0.952947843622425","-2.2963166278991","-2.16450575813349","-4.20953722230911","-5.41623964098291","-0.827483215197972","-1.72211485934987","-3.84225348110306","-1.74372265090489","0.248576665670555","1.82214064741142","-2.46663382189899","0.380001318924769","1.79174758988094","0.347934975467595","-3.79231505294123","-2.79511297914482","0.843841631260943","0.751698538518355","0.756669656976811","1.96364790395545","1.08642889574264","-1.23140842990075","-1.32931311115496","2.62226416055304","-1.53285362458469","-3.56904811291659","-3.36186447358125","0.975860089715283","2.15034735494643","-0.597446646276708","-3.55002096274501","-3.72889509115967","-1.92818562162446","",
"Bhutan","BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","10.8641845554888","0.914684922456985","8.70705960614305","1.88319479610691","1.35101171872256","8.23639266629763","24.380031562074","1.71504086334353","4.95305599888486","9.58837519531954","-0.253834429258916","5.90680558810934","3.80221992352969","6.4835540257083","7.59697196452353","4.84818751430005","3.64632227192405","3.41480545725383","5.05372479194459","3.93837568709938","5.11164660784745","7.46440746878298","4.51146105404607","2.93090470218347","4.33774127153974","4.32488704545439","15.4078327209863","2.73039198042058","4.72246721106151","9.80477592638753","6.12280458751204","3.45193122754239","0.663628015023818","4.31189353743929","5.14145093785842","",
"Botswana","BWA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.85661047791605","4.06511745460752","3.23208201181248","4.02232164062146","2.93992825136569","3.35833637110328","2.84956028269008","7.261581853929","11.5949577989248","13.4502724861728","21.8152131583361","22.2720895210077","17.2728867247316","5.04505358340128","4.55234939937172","6.52255923715515","7.73074416291996","9.93535280328352","7.89936592054659","7.86578125215027","5.18588570509515","8.29840918825766","9.35089192871807","4.97880685123408","3.66358792425447","4.7439201615588","8.41627909524814","15.8320998812998","9.70799239656117","3.67746297282945","4.41042185476289","0.0732825422825556","-0.794421841603395","1.01697743830876","4.50751193572299","3.49656718457815","5.7936820562672","-1.2145861945975","7.72491818389211","0.33088963494798","-1.22554365574307","4.63634976631988","3.25244868902517","1.28967587810497","2.97186338511295","6.55360596018484","6.32709536314924","4.22431509853452","-9.46253860692102","6.41025766944774","3.92324551165078","2.34453666168444","7.65483962036654","1.18601758632441","-2.13073409439126","",
"Central African Republic","CAF","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.18779796145976","-5.41028393024936","-2.52967654698723","0.138511512965295","-1.03086721975953","-1.39122789855944","2.50311633883074","-0.716218717956281","4.88714724607287","0.287017877818485","-0.824712066102279","-1.8919941528638","-0.040151094126486","4.26253661844017","-1.65603906950564","3.17340999465424","1.49887389429901","-1.15484374260447","-4.89015158654973","-7.00758095057998","-4.32800884251245","4.52525760296835","-10.860653018559","6.36788687855305","1.19825507302768","1.11918222943383","-7.00702116262238","-0.409562712577511","-0.199555108654295","-4.37338275789166","-2.96752802994551","-8.79263143206283","-2.25018232859374","2.22884692642135","4.56034277135851","-6.28473681584848","2.86915479928527","2.38434673371435","1.43678226924618","-4.39298378024955","2.57543182723377","1.86873396895714","-6.92890389729388","4.27781800788081","-0.776542239926584","2.95588107140784","2.74067761971357","0.187265441462742","-0.181695597882324","1.1113167648175","1.34158853792516","2.11602731914746","-37.9251628509135","-0.92929146747889","2.74767686416679","",
